image_id,label
ISIC_0067543,0
ISIC_0061533,0
ISIC_0069184,2
ISIC_0054391,0
ISIC_0062608,3
ISIC_0056037,3
ISIC_0072929,1
ISIC_0061698,4
ISIC_0068859,4
ISIC_0058670,2
ISIC_0056404,1
ISIC_0057044,0
ISIC_0072095,1
ISIC_0069157,1
ISIC_0064275,1
ISIC_0060694,1
ISIC_0055233,1
ISIC_0065150,3
ISIC_0069774,1
ISIC_0072251,2
ISIC_0055603,1
ISIC_0069522,2
ISIC_0059824,1
ISIC_0063631,7
ISIC_0055876,0
ISIC_0056364,0
ISIC_0063172,0
ISIC_0072871,2
ISIC_0069630,3
ISIC_0058940,3
ISIC_0065399,4
ISIC_0064697,1
ISIC_0069946,0
ISIC_0067858,1
ISIC_0072911,7
ISIC_0058245,0
ISIC_0066071,2
ISIC_0072356,2
ISIC_0064961,1
ISIC_0060001,1
ISIC_0057681,1
ISIC_0062091,1
ISIC_0062709,0
ISIC_0069669,0
ISIC_0055194,2
ISIC_0066308,0
ISIC_0056307,5
ISIC_0070319,2
ISIC_0070281,1
ISIC_0057917,2
ISIC_0067776,0
ISIC_0066370,3
ISIC_0064240,0
ISIC_0068256,1
ISIC_0066572,2
ISIC_0056176,3
ISIC_0071347,2
ISIC_0065070,3
ISIC_0065136,1
ISIC_0061752,4
ISIC_0070819,1
ISIC_0067010,1
ISIC_0058420,2
ISIC_0058526,0
ISIC_0071772,3
ISIC_0059181,0
ISIC_0063046,0
ISIC_0073081,2
ISIC_0059115,2
ISIC_0062040,1
ISIC_0056136,0
ISIC_0062612,1
ISIC_0072526,1
ISIC_0063450,0
ISIC_0067500,3
ISIC_0070958,2
ISIC_0059719,1
ISIC_0054073,0
ISIC_0056564,4
ISIC_0055527,0
ISIC_0054671,0
ISIC_0065306,3
ISIC_0054417,1
ISIC_0072167,1
ISIC_0054248,0
ISIC_0060746,1
ISIC_0059984,2
ISIC_0054634,3
ISIC_0062355,2
ISIC_0062513,1
ISIC_0061287,4
ISIC_0072974,2
ISIC_0065211,4
ISIC_0061277,2
ISIC_0072928,4
ISIC_0067694,0
ISIC_0059149,2
ISIC_0066476,0
ISIC_0069512,1
ISIC_0062960,1
ISIC_0069040,1
ISIC_0065477,0
ISIC_0064676,0
ISIC_0070309,2
ISIC_0059396,2
ISIC_0070785,2
ISIC_0068735,1
ISIC_0066620,2
ISIC_0055027,4
ISIC_0061797,1
ISIC_0063410,0
ISIC_0060154,0
ISIC_0073066,2
ISIC_0065953,2
ISIC_0067079,2
ISIC_0055708,4
ISIC_0059866,0
ISIC_0069188,2
ISIC_0068892,3
ISIC_0062687,4
ISIC_0068717,0
ISIC_0062944,0
ISIC_0072630,2
ISIC_0070229,1
ISIC_0057694,1
ISIC_0054088,2
ISIC_0072847,3
ISIC_0072536,1
ISIC_0071266,2
ISIC_0058676,0
ISIC_0064396,0
ISIC_0053826,3
ISIC_0070956,0
ISIC_0069715,2
ISIC_0054904,0
ISIC_0067490,3
ISIC_0064967,1
ISIC_0066484,5
ISIC_0064968,2
ISIC_0059565,1
ISIC_0057342,1
ISIC_0057392,2
ISIC_0065359,4
ISIC_0067096,4
ISIC_0062765,0
ISIC_0072211,2
ISIC_0063705,1
ISIC_0064515,0
ISIC_0062201,1
ISIC_0071031,1
ISIC_0065584,3
ISIC_0061961,1
ISIC_0068423,1
ISIC_0054979,0
ISIC_0065980,0
ISIC_0070625,2
ISIC_0063598,0
ISIC_0060198,2
ISIC_0067783,3
ISIC_0055392,2
ISIC_0063263,2
ISIC_0066783,0
ISIC_0059935,4
ISIC_0069324,0
ISIC_0067427,1
ISIC_0060178,1
ISIC_0057391,1
ISIC_0068969,2
ISIC_0054915,5
ISIC_0064237,2
ISIC_0055938,0
ISIC_0069511,0
ISIC_0067972,0
ISIC_0055744,2
ISIC_0064386,7
ISIC_0068098,1
ISIC_0071320,3
ISIC_0056437,3
ISIC_0055495,1
ISIC_0071333,1
ISIC_0057289,4
ISIC_0072054,4
ISIC_0066729,1
ISIC_0068722,3
ISIC_0070838,4
ISIC_0073254,4
ISIC_0065986,1
ISIC_0065339,1
ISIC_0063053,1
ISIC_0068067,7
ISIC_0065628,3
ISIC_0062762,0
ISIC_0070154,2
ISIC_0056872,1
ISIC_0060397,0
ISIC_0055909,1
ISIC_0069838,1
ISIC_0068239,0
ISIC_0063322,3
ISIC_0069168,2
ISIC_0066330,1
ISIC_0057884,0
ISIC_0062999,4
ISIC_0069066,2
ISIC_0060140,0
ISIC_0054735,2
ISIC_0072909,0
ISIC_0060645,2
ISIC_0066398,2
ISIC_0072876,0
ISIC_0058988,3
ISIC_0067983,1
ISIC_0071344,4
ISIC_0064700,4
ISIC_0063510,4
ISIC_0069982,4
ISIC_0056835,2
ISIC_0053951,2
ISIC_0063290,2
ISIC_0068733,4
ISIC_0056711,4
ISIC_0061274,1
ISIC_0056580,1
ISIC_0072991,0
ISIC_0063420,1
ISIC_0070640,1
ISIC_0059729,2
ISIC_0071765,0
ISIC_0064563,0
ISIC_0071143,1
ISIC_0066508,1
ISIC_0061842,1
ISIC_0064754,2
ISIC_0071771,0
ISIC_0072492,2
ISIC_0057782,0
ISIC_0070040,4
ISIC_0069740,1
ISIC_0071886,1
ISIC_0060976,1
ISIC_0062950,1
ISIC_0064565,1
ISIC_0059973,2
ISIC_0053464,1
ISIC_0072640,2
ISIC_0056281,1
ISIC_0067611,4
ISIC_0069204,0
ISIC_0055535,1
ISIC_0065495,3
ISIC_0068580,0
ISIC_0056124,2
ISIC_0062297,1
ISIC_0063164,0
ISIC_0054419,4
ISIC_0071711,3
ISIC_0058404,3
ISIC_0054306,2
ISIC_0064143,7
ISIC_0055925,7
ISIC_0068692,0
ISIC_0065904,0
ISIC_0053738,3
ISIC_0062389,0
ISIC_0072107,3
ISIC_0058978,2
ISIC_0056660,0
ISIC_0062795,1
ISIC_0062581,4
ISIC_0070933,0
ISIC_0070995,4
ISIC_0056343,3
ISIC_0062920,1
ISIC_0056995,2
ISIC_0057054,2
ISIC_0056979,0
ISIC_0053521,1
ISIC_0053799,3
ISIC_0056512,1
ISIC_0062666,2
ISIC_0066014,2
ISIC_0072781,1
ISIC_0066529,1
ISIC_0064307,0
ISIC_0069293,0
ISIC_0065954,0
ISIC_0064166,1
ISIC_0056117,1
ISIC_0061937,7
ISIC_0069245,0
ISIC_0054347,2
ISIC_0053702,0
ISIC_0053661,4
ISIC_0059595,0
ISIC_0063232,1
ISIC_0067771,1
ISIC_0067218,3
ISIC_0065635,1
ISIC_0061183,0
ISIC_0059536,1
ISIC_0072632,1
ISIC_0057849,0
ISIC_0065463,0
ISIC_0073111,2
ISIC_0054527,0
ISIC_0063102,0
ISIC_0058295,1
ISIC_0063775,0
ISIC_0071828,4
ISIC_0056622,4
ISIC_0057419,1
ISIC_0068782,0
ISIC_0062298,0
ISIC_0065023,0
ISIC_0062261,7
ISIC_0073119,0
ISIC_0072305,1
ISIC_0060401,2
ISIC_0066873,1
ISIC_0060615,5
ISIC_0069365,0
ISIC_0062488,2
ISIC_0059057,2
ISIC_0070380,0
ISIC_0064445,4
ISIC_0067208,0
ISIC_0069706,0
ISIC_0063086,1
ISIC_0071157,2
ISIC_0063221,1
ISIC_0058357,1
ISIC_0065275,1
ISIC_0058079,1
ISIC_0055581,1
ISIC_0059198,3
ISIC_0057938,0
ISIC_0064927,0
ISIC_0070034,2
ISIC_0071767,0
ISIC_0068869,2
ISIC_0058368,0
ISIC_0069085,4
ISIC_0069203,2
ISIC_0062660,1
ISIC_0071875,0
ISIC_0061641,1
ISIC_0053643,1
ISIC_0058987,2
ISIC_0056017,0
ISIC_0057022,3
ISIC_0069701,2
ISIC_0066089,4
ISIC_0062964,4
ISIC_0062399,2
ISIC_0065028,2
ISIC_0059364,1
ISIC_0064129,0
ISIC_0070945,2
ISIC_0069653,5
ISIC_0064599,2
ISIC_0059678,4
ISIC_0071150,2
ISIC_0060687,2
ISIC_0067266,3
ISIC_0068166,0
ISIC_0073198,3
ISIC_0062743,3
ISIC_0054929,2
ISIC_0069628,2
ISIC_0059892,0
ISIC_0061244,0
ISIC_0054436,2
ISIC_0066332,0
ISIC_0062948,0
ISIC_0070406,2
ISIC_0057132,2
ISIC_0057714,1
ISIC_0064285,4
ISIC_0062313,0
ISIC_0067294,1
ISIC_0065518,0
ISIC_0056651,1
ISIC_0055926,1
ISIC_0068477,0
ISIC_0060216,0
ISIC_0055548,1
ISIC_0065971,2
ISIC_0065329,3
ISIC_0055737,1
ISIC_0059473,0
ISIC_0064084,1
ISIC_0064964,1
ISIC_0066132,4
ISIC_0070501,0
ISIC_0053692,2
ISIC_0061709,0
ISIC_0067483,1
ISIC_0059954,2
ISIC_0063243,0
ISIC_0055759,0
ISIC_0056189,2
ISIC_0069263,4
ISIC_0071026,1
ISIC_0059139,3
ISIC_0063166,2
ISIC_0072461,2
ISIC_0067015,1
ISIC_0061981,1
ISIC_0060013,4
ISIC_0056548,2
ISIC_0056849,0
ISIC_0056391,1
ISIC_0064583,3
ISIC_0060147,0
ISIC_0054278,1
ISIC_0056846,1
ISIC_0060627,2
ISIC_0058268,2
ISIC_0070209,2
ISIC_0055080,1
ISIC_0065901,4
ISIC_0067284,0
ISIC_0057556,0
ISIC_0066556,3
ISIC_0053561,7
ISIC_0053760,1
ISIC_0071427,4
ISIC_0055819,1
ISIC_0067147,2
ISIC_0054449,2
ISIC_0058192,3
ISIC_0071848,1
ISIC_0054209,3
ISIC_0065255,1
ISIC_0064869,2
ISIC_0066594,4
ISIC_0064281,0
ISIC_0070974,0
ISIC_0062778,1
ISIC_0064673,0
ISIC_0065709,0
ISIC_0070667,1
ISIC_0072085,1
ISIC_0066367,0
ISIC_0073037,2
ISIC_0067597,0
ISIC_0059367,1
ISIC_0055945,1
ISIC_0055968,2
ISIC_0067605,2
ISIC_0064462,0
ISIC_0070374,0
ISIC_0060271,4
ISIC_0072269,2
ISIC_0068420,0
ISIC_0067264,2
ISIC_0063732,0
ISIC_0057063,4
ISIC_0064138,1
ISIC_0060938,1
ISIC_0062496,2
ISIC_0069871,1
ISIC_0069816,1
ISIC_0072195,0
ISIC_0055675,0
ISIC_0058851,0
ISIC_0061605,5
ISIC_0062270,2
ISIC_0067527,7
ISIC_0065426,1
ISIC_0061951,1
ISIC_0056997,1
ISIC_0069248,0
ISIC_0070302,3
ISIC_0061690,7
ISIC_0068583,0
ISIC_0060079,2
ISIC_0064976,4
ISIC_0069261,2
ISIC_0066727,2
ISIC_0067052,7
ISIC_0064848,1
ISIC_0062294,1
ISIC_0062474,0
ISIC_0055944,2
ISIC_0054112,0
ISIC_0068817,0
ISIC_0071506,1
ISIC_0063942,2
ISIC_0054756,0
ISIC_0059046,0
ISIC_0054986,2
ISIC_0056974,0
ISIC_0067057,2
ISIC_0055455,2
ISIC_0064733,1
ISIC_0062515,0
ISIC_0071284,1
ISIC_0065808,1
ISIC_0072546,7
ISIC_0069767,1
ISIC_0067318,0
ISIC_0064896,4
ISIC_0055832,0
ISIC_0067414,5
ISIC_0056757,1
ISIC_0062056,1
ISIC_0065430,1
ISIC_0055800,4
ISIC_0060871,2
ISIC_0067205,0
ISIC_0054724,4
ISIC_0070313,0
ISIC_0059553,4
ISIC_0070536,2
ISIC_0069758,4
ISIC_0067804,0
ISIC_0069951,0
ISIC_0060817,0
ISIC_0055335,1
ISIC_0061680,0
ISIC_0057792,5
ISIC_0061416,4
ISIC_0055393,0
ISIC_0068823,3
ISIC_0069460,3
ISIC_0070186,1
ISIC_0064670,4
ISIC_0071567,1
ISIC_0058399,0
ISIC_0054747,0
ISIC_0055297,0
ISIC_0056263,0
ISIC_0057334,2
ISIC_0066774,2
ISIC_0055776,0
ISIC_0072322,4
ISIC_0065080,1
ISIC_0065545,1
ISIC_0070651,1
ISIC_0068899,2
ISIC_0067291,2
ISIC_0058224,0
ISIC_0060283,2
ISIC_0056165,1
ISIC_0057314,7
ISIC_0058756,3
ISIC_0070438,1
ISIC_0063683,1
ISIC_0067521,0
ISIC_0071788,0
ISIC_0069901,1
ISIC_0064435,1
ISIC_0071483,2
ISIC_0059001,1
ISIC_0071704,1
ISIC_0058359,4
ISIC_0060341,0
ISIC_0061008,0
ISIC_0067896,0
ISIC_0072528,1
ISIC_0073201,1
ISIC_0060311,1
ISIC_0065169,3
ISIC_0061497,2
ISIC_0056940,0
ISIC_0066973,3
ISIC_0066355,0
ISIC_0059959,1
ISIC_0053472,2
ISIC_0057199,0
ISIC_0064247,0
ISIC_0063180,0
ISIC_0064050,1
ISIC_0065743,2
ISIC_0056009,1
ISIC_0063443,0
ISIC_0056240,4
ISIC_0055362,0
ISIC_0056726,0
ISIC_0064341,0
ISIC_0062702,0
ISIC_0067390,1
ISIC_0071930,4
ISIC_0066434,1
ISIC_0072458,1
ISIC_0060469,1
ISIC_0067664,4
ISIC_0060446,0
ISIC_0054779,4
ISIC_0055621,1
ISIC_0065723,0
ISIC_0054885,0
ISIC_0066469,2
ISIC_0070877,3
ISIC_0066818,1
ISIC_0059429,1
ISIC_0054070,0
ISIC_0066772,1
ISIC_0064602,1
ISIC_0067423,4
ISIC_0063806,2
ISIC_0072290,1
ISIC_0056379,2
ISIC_0065881,1
ISIC_0065274,1
ISIC_0056152,0
ISIC_0066220,3
ISIC_0065337,1
ISIC_0055630,1
ISIC_0065614,1
ISIC_0054814,1
ISIC_0062979,1
ISIC_0055484,1
ISIC_0070774,1
ISIC_0059638,4
ISIC_0062981,1
ISIC_0065649,2
ISIC_0061114,4
ISIC_0063285,2
ISIC_0053478,3
ISIC_0071233,5
ISIC_0059202,0
ISIC_0065970,1
ISIC_0065993,4
ISIC_0067233,0
ISIC_0066634,4
ISIC_0071479,1
ISIC_0070466,2
ISIC_0054170,2
ISIC_0066951,7
ISIC_0069792,2
ISIC_0069160,1
ISIC_0062388,1
ISIC_0053487,2
ISIC_0067554,2
ISIC_0072874,1
ISIC_0072964,6
ISIC_0063321,1
ISIC_0070015,2
ISIC_0072375,0
ISIC_0066044,2
ISIC_0058415,2
ISIC_0067311,1
ISIC_0068548,0
ISIC_0054500,0
ISIC_0073170,2
ISIC_0066864,3
ISIC_0066884,1
ISIC_0062812,1
ISIC_0058321,0
ISIC_0068961,0
ISIC_0063753,0
ISIC_0057375,1
ISIC_0062435,1
ISIC_0066935,0
ISIC_0056149,4
ISIC_0064672,0
ISIC_0062192,1
ISIC_0072907,2
ISIC_0068012,0
ISIC_0058983,3
ISIC_0055178,2
ISIC_0055460,0
ISIC_0054198,0
ISIC_0073001,1
ISIC_0062889,1
ISIC_0062155,0
ISIC_0072809,2
ISIC_0055241,0
ISIC_0055058,2
ISIC_0065952,3
ISIC_0063302,0
ISIC_0066101,0
ISIC_0056519,4
ISIC_0068329,1
ISIC_0066380,2
ISIC_0070027,2
ISIC_0067228,2
ISIC_0066990,3
ISIC_0055400,3
ISIC_0060026,1
ISIC_0061710,0
ISIC_0069907,2
ISIC_0072726,4
ISIC_0067949,0
ISIC_0059448,0
ISIC_0053659,0
ISIC_0054027,1
ISIC_0061699,0
ISIC_0062233,7
ISIC_0056245,4
ISIC_0072252,0
ISIC_0060764,0
ISIC_0071166,4
ISIC_0061493,5
ISIC_0065400,1
ISIC_0057397,0
ISIC_0062992,0
ISIC_0065766,0
ISIC_0060305,4
ISIC_0054006,0
ISIC_0059227,2
ISIC_0068353,2
ISIC_0054593,2
ISIC_0063388,1
ISIC_0067746,2
ISIC_0064606,0
ISIC_0055338,1
ISIC_0058555,2
ISIC_0053534,2
ISIC_0068924,0
ISIC_0060289,1
ISIC_0058563,4
ISIC_0067927,0
ISIC_0067375,0
ISIC_0055731,1
ISIC_0071662,4
ISIC_0061783,1
ISIC_0066462,1
ISIC_0064644,2
ISIC_0070812,4
ISIC_0064925,0
ISIC_0069591,0
ISIC_0055181,0
ISIC_0055608,1
ISIC_0054421,1
ISIC_0059106,2
ISIC_0071239,0
ISIC_0069063,0
ISIC_0072307,3
ISIC_0063361,3
ISIC_0066415,1
ISIC_0066945,4
ISIC_0068083,2
ISIC_0056518,1
ISIC_0066121,2
ISIC_0064907,0
ISIC_0068118,0
ISIC_0065997,0
ISIC_0070700,2
ISIC_0054582,1
ISIC_0061664,0
ISIC_0064058,0
ISIC_0070802,2
ISIC_0069577,2
ISIC_0068528,0
ISIC_0063924,1
ISIC_0061593,3
ISIC_0058206,0
ISIC_0071127,1
ISIC_0068590,2
ISIC_0068875,1
ISIC_0060355,0
ISIC_0069459,0
ISIC_0072035,2
ISIC_0064416,0
ISIC_0064719,1
ISIC_0070213,7
ISIC_0059124,2
ISIC_0056789,1
ISIC_0060886,0
ISIC_0063383,4
ISIC_0061998,2
ISIC_0058808,1
ISIC_0057459,1
ISIC_0071629,4
ISIC_0059460,4
ISIC_0069439,1
ISIC_0069148,0
ISIC_0058105,1
ISIC_0072666,2
ISIC_0073200,2
ISIC_0073032,0
ISIC_0065067,1
ISIC_0064959,3
ISIC_0067648,1
ISIC_0062029,0
ISIC_0069590,1
ISIC_0071170,2
ISIC_0063034,1
ISIC_0055510,2
ISIC_0067684,1
ISIC_0070643,3
ISIC_0064383,4
ISIC_0058760,2
ISIC_0066655,2
ISIC_0054669,1
ISIC_0070038,1
ISIC_0067676,3
ISIC_0069645,1
ISIC_0067425,3
ISIC_0063835,1
ISIC_0054162,1
ISIC_0069773,2
ISIC_0054247,5
ISIC_0068627,0
ISIC_0055222,1
ISIC_0060713,0
ISIC_0068982,1
ISIC_0068217,1
ISIC_0055180,2
ISIC_0063051,1
ISIC_0057361,7
ISIC_0071989,1
ISIC_0067049,2
ISIC_0071795,7
ISIC_0071709,2
ISIC_0053568,2
ISIC_0059308,1
ISIC_0063557,1
ISIC_0070540,4
ISIC_0061335,4
ISIC_0059097,1
ISIC_0057189,1
ISIC_0061202,2
ISIC_0063467,0
ISIC_0062424,4
ISIC_0056175,4
ISIC_0071751,2
ISIC_0066690,0
ISIC_0063076,4
ISIC_0069029,0
ISIC_0059000,1
ISIC_0061238,7
ISIC_0056351,1
ISIC_0054111,7
ISIC_0054545,1
ISIC_0055712,7
ISIC_0055791,2
ISIC_0060742,1
ISIC_0070284,4
ISIC_0058828,1
ISIC_0061269,1
ISIC_0068574,1
ISIC_0062473,2
ISIC_0070931,0
ISIC_0065505,1
ISIC_0062260,0
ISIC_0070895,3
ISIC_0063957,1
ISIC_0058210,1
ISIC_0071257,0
ISIC_0057347,2
ISIC_0057313,0
ISIC_0065009,1
ISIC_0066254,1
ISIC_0062752,2
ISIC_0073248,4
ISIC_0072060,2
ISIC_0063047,7
ISIC_0071746,0
ISIC_0061530,1
ISIC_0064786,4
ISIC_0072330,0
ISIC_0067469,1
ISIC_0069727,0
ISIC_0063444,1
ISIC_0063381,1
ISIC_0065300,4
ISIC_0058139,1
ISIC_0057810,1
ISIC_0062215,1
ISIC_0069051,1
ISIC_0067227,1
ISIC_0073169,1
ISIC_0067459,1
ISIC_0064524,3
ISIC_0053881,1
ISIC_0072574,0
ISIC_0055369,1
ISIC_0071719,1
ISIC_0064735,3
ISIC_0069566,1
ISIC_0061426,4
ISIC_0060106,1
ISIC_0067256,2
ISIC_0071988,0
ISIC_0072263,7
ISIC_0055090,1
ISIC_0068878,2
ISIC_0064286,2
ISIC_0054789,2
ISIC_0071932,3
ISIC_0072287,0
ISIC_0066826,2
ISIC_0072613,4
ISIC_0069076,0
ISIC_0067025,5
ISIC_0061668,1
ISIC_0066452,3
ISIC_0054937,1
ISIC_0060381,2
ISIC_0072051,0
ISIC_0070772,7
ISIC_0056656,1
ISIC_0057100,1
ISIC_0055638,2
ISIC_0060502,0
ISIC_0062744,1
ISIC_0057426,7
ISIC_0065600,1
ISIC_0065626,2
ISIC_0071706,0
ISIC_0056825,1
ISIC_0072201,2
ISIC_0071867,2
ISIC_0071830,3
ISIC_0069515,0
ISIC_0063719,1
ISIC_0071515,2
ISIC_0055711,1
ISIC_0069124,1
ISIC_0056127,0
ISIC_0072572,3
ISIC_0063536,3
ISIC_0063344,1
ISIC_0057561,4
ISIC_0072549,2
ISIC_0059535,4
ISIC_0054573,0
ISIC_0061457,1
ISIC_0060343,2
ISIC_0056649,1
ISIC_0068673,0
ISIC_0055167,0
ISIC_0063559,7
ISIC_0072451,4
ISIC_0057256,1
ISIC_0064349,0
ISIC_0069273,0
ISIC_0060505,1
ISIC_0057930,7
ISIC_0067206,0
ISIC_0058342,2
ISIC_0060137,2
ISIC_0054931,4
ISIC_0061531,0
ISIC_0067736,2
ISIC_0055514,4
ISIC_0069495,1
ISIC_0066000,1
ISIC_0054826,1
ISIC_0066787,7
ISIC_0059260,6
ISIC_0057250,4
ISIC_0054924,2
ISIC_0055403,0
ISIC_0053916,0
ISIC_0057862,1
ISIC_0072518,1
ISIC_0068227,0
ISIC_0059008,1
ISIC_0066740,1
ISIC_0060975,0
ISIC_0057206,1
ISIC_0070666,0
ISIC_0053642,1
ISIC_0071042,1
ISIC_0059925,1
ISIC_0054423,4
ISIC_0053807,1
ISIC_0062224,2
ISIC_0070938,0
ISIC_0068918,0
ISIC_0070521,0
ISIC_0062677,1
ISIC_0060276,1
ISIC_0073214,3
ISIC_0066917,5
ISIC_0070629,0
ISIC_0063210,3
ISIC_0067044,7
ISIC_0065639,4
ISIC_0064472,0
ISIC_0072434,2
ISIC_0062171,0
ISIC_0056296,2
ISIC_0060605,1
ISIC_0060161,4
ISIC_0072507,0
ISIC_0059116,2
ISIC_0059840,0
ISIC_0072418,0
ISIC_0072193,5
ISIC_0055473,4
ISIC_0062534,1
ISIC_0059024,1
ISIC_0054865,1
ISIC_0061499,3
ISIC_0068850,0
ISIC_0070840,1
ISIC_0062926,2
ISIC_0060623,7
ISIC_0063659,1
ISIC_0062507,1
ISIC_0063036,2
ISIC_0054221,1
ISIC_0053868,2
ISIC_0064409,6
ISIC_0059207,1
ISIC_0062805,4
ISIC_0056467,1
ISIC_0069924,1
ISIC_0058645,0
ISIC_0061924,4
ISIC_0063085,7
ISIC_0063514,2
ISIC_0071630,1
ISIC_0062471,0
ISIC_0060846,1
ISIC_0062961,4
ISIC_0058315,0
ISIC_0070102,2
ISIC_0070081,2
ISIC_0069553,2
ISIC_0066264,4
ISIC_0064741,4
ISIC_0067088,2
ISIC_0058533,1
ISIC_0060219,0
ISIC_0065149,6
ISIC_0059009,2
ISIC_0059913,1
ISIC_0063832,1
ISIC_0065710,2
ISIC_0067892,2
ISIC_0065538,3
ISIC_0070988,4
ISIC_0068479,4
ISIC_0071073,1
ISIC_0060336,1
ISIC_0070824,2
ISIC_0061917,4
ISIC_0060668,1
ISIC_0067882,4
ISIC_0058784,2
ISIC_0054599,0
ISIC_0059865,2
ISIC_0058902,3
ISIC_0071250,2
ISIC_0067738,1
ISIC_0058493,1
ISIC_0062461,1
ISIC_0068009,1
ISIC_0054234,4
ISIC_0057234,0
ISIC_0066734,0
ISIC_0056373,1
ISIC_0053973,0
ISIC_0056629,7
ISIC_0057098,4
ISIC_0066377,7
ISIC_0069380,0
ISIC_0058054,1
ISIC_0066412,0
ISIC_0066592,2
ISIC_0072767,1
ISIC_0057997,0
ISIC_0057897,1
ISIC_0067335,0
ISIC_0066383,1
ISIC_0054521,4
ISIC_0054322,2
ISIC_0056468,1
ISIC_0064637,1
ISIC_0059725,2
ISIC_0065484,7
ISIC_0066506,0
ISIC_0060671,0
ISIC_0056687,4
ISIC_0057433,1
ISIC_0066540,2
ISIC_0063547,1
ISIC_0060302,7
ISIC_0066393,1
ISIC_0067565,0
ISIC_0056026,1
ISIC_0054767,0
ISIC_0064997,0
ISIC_0068628,0
ISIC_0068508,1
ISIC_0055189,1
ISIC_0071877,1
ISIC_0062362,7
ISIC_0065536,1
ISIC_0072337,0
ISIC_0069687,1
ISIC_0071287,2
ISIC_0068122,1
ISIC_0058518,0
ISIC_0060579,4
ISIC_0055151,4
ISIC_0056661,2
ISIC_0069675,4
ISIC_0057518,0
ISIC_0065076,2
ISIC_0059148,0
ISIC_0067484,1
ISIC_0067985,0
ISIC_0054161,2
ISIC_0056257,1
ISIC_0055937,0
ISIC_0064866,1
ISIC_0059143,1
ISIC_0070534,2
ISIC_0054316,2
ISIC_0061905,1
ISIC_0068113,2
ISIC_0059128,2
ISIC_0059726,1
ISIC_0057080,4
ISIC_0061814,3
ISIC_0069271,7
ISIC_0060875,4
ISIC_0069371,1
ISIC_0061650,1
ISIC_0062407,0
ISIC_0060522,3
ISIC_0060148,0
ISIC_0055809,3
ISIC_0060833,4
ISIC_0061691,3
ISIC_0069210,0
ISIC_0070891,2
ISIC_0059623,4
ISIC_0053803,1
ISIC_0058325,3
ISIC_0071540,1
ISIC_0064431,2
ISIC_0067797,1
ISIC_0055236,0
ISIC_0056210,0
ISIC_0054041,1
ISIC_0058174,0
ISIC_0065202,1
ISIC_0065390,1
ISIC_0057589,1
ISIC_0055317,0
ISIC_0054462,0
ISIC_0056882,4
ISIC_0057028,1
ISIC_0062250,2
ISIC_0069077,0
ISIC_0071449,3
ISIC_0070749,1
ISIC_0064323,6
ISIC_0058304,2
ISIC_0056585,2
ISIC_0064227,1
ISIC_0072124,2
ISIC_0059193,1
ISIC_0059841,4
ISIC_0065721,2
ISIC_0056421,3
ISIC_0068777,2
ISIC_0057145,3
ISIC_0071444,3
ISIC_0053839,0
ISIC_0072348,0
ISIC_0057958,4
ISIC_0070250,0
ISIC_0067639,1
ISIC_0063936,2
ISIC_0071908,2
ISIC_0054274,0
ISIC_0065920,1
ISIC_0057504,2
ISIC_0056570,1
ISIC_0073039,4
ISIC_0072408,1
